mwe_template	semantic_tags
*_PROPN Presbyterian_ADJ	Z3c
*_PROPN Primary_ADJ School_NOUN	Z3c
*_PROPN Productions_NOUN	Z3c
*_PROPN Quay_NOUN	Z2
*_PROPN Railway_NOUN Station_NOUN	Z2c
*_PROPN Record_NOUN Office_NOUN	Z3c
*_PROPN Reef_NOUN	Z2
*_PROPN Regional_ADJ Council_NOUN	Z3c
*_PROPN Report_NOUN	Z3
*_PROPN Republic_NOUN	Z2c
*_PROPN Restaurant_NOUN	Z3c
*_PROPN Ridge_NOUN	Z2
*_PROPN Rock_NOUN	Z2
*_PROPN Row_NOUN	Z2
*_PROPN Rowing_NOUN Club_NOUN	Z3c
*_PROPN Royal_ADJ	Z3c
*_PROPN Royal_ADJ Infirmary_NOUN	Z3c
*_PROPN Sands_NOUN	Z2
*_PROPN Schools_NOUN Exploring_NOUN Society_NOUN	Z3c
*_PROPN Sea_NOUN	Z2
*_PROPN Secondary_ADJ Modern_ADJ	Z3c
*_PROPN Social_* Services_NOUN	Z3c
*_PROPN Sound_NOUN	Z2 Z3c
*_PROPN Spa_NOUN	Z2
*_PROPN Special_ADJ School_NOUN	Z3c
*_PROPN Speedway_NOUN	Z2
*_PROPN Square_NOUN	Z2
*_PROPN Stadium_NOUN	Z2
*_PROPN State_NOUN	Z2 Z3c
*_PROPN Station_NOUN	Z2c
*_PROPN Steel_NOUN	Z3c
*_PROPN Street_NOUN Basin_NOUN	Z2
*_PROPN Street_NOUN Bus_NOUN Station_NOUN	Z2
*_PROPN Street_NOUN Centre_NOUN	Z3c
*_PROPN Street_NOUN Station_NOUN	Z2c
*_PROPN Studios_NOUN	Z3c
*_PROPN Swimming_NOUN Association_NOUN	Z3c
*_PROPN Swimming_NOUN Pool_NOUN	Z2
*_PROPN Tech_NOUN	Z3c
*_PROPN Telegraph_PROPN	Z3c
*_PROPN Theatre_NOUN	Z2
*_PROPN Tower_NOUN	Z2
*_PROPN Town_NOUN	Z2
*_PROPN Town_NOUN	Z2
*_PROPN Town_NOUN Hall_NOUN	Z2
*_PROPN Training_NOUN College_NOUN	Z3c
*_PROPN Trust_NOUN	Z3c
*_PROPN Turnpike_NOUN	Z2
*_PROPN United_ADJ	Z3c
*_PROPN United_ADJ Football_NOUN Club_NOUN	Z3c
*_PROPN United_ADJ supporter*_NOUN	Z3/E2+mf
*_PROPN University_NOUN	Z3c
*_PROPN Vale_NOUN	Z2
*_PROPN Valley_NOUN	Z2
*_PROPN Village_NOUN	Z2
*_PROPN Walk_NOUN	Z2
*_PROPN Wanderers_NOUN	Z3c
*_PROPN Ward_NOUN	Z2
*_PROPN Water_NOUN	Z3c
*_PROPN Way_NOUN	Z2
*_PROPN Wood*_NOUN	Z2
*_PROPN Wood_NOUN	Z2
*_PROPN Woodwind_NOUN Orchestra_NOUN	Z3c
*_PROPN and_CCONJ *_PROPN Bank_NOUN	Z3
*_PROPN and_CCONJ *_PROPN Constabulary_NOUN	Z3c
*_PROPN and_CCONJ Company_NOUN	Z3c
*_PROPN area_NOUN	Z2
*_PROPN border*_NOUN	Z2
*_PROPN coast_NOUN	Z2
*_PROPN coastline*_NOUN	Z2
*_PROPN dinner_NOUN	F1/T1.3
*_PROPN disease_NOUN	B2-
*_PROPN et_* al_*	P1/Q1.2 Q1.2/S2mf
*_PROPN excavation*_NOUN	Y1
*_PROPN front_NOUN	Z2
*_PROPN in_ADP *_PROPN	Z2
*_PROPN in_ADP {ADJ/INTJ} *_PROPN	Z2
*_PROPN lunch_NOUN	F1/T1.3
*_PROPN on_ADP *_PROPN	Z2
*_PROPN on_ADP *_PROPN	Z2
*_PROPN on_ADP Sea_NOUN	Z2
*_PROPN reg_NOUN	M3/T3
*_PROPN site_NOUN	Z2
*_PROPN supporter*_NOUN	Z3/S2mf
*_PROPN tea_NOUN	F1/T1.3
*_PROPN terrier*_NOUN	L2mfn
*_PROPN the_DET *_ADJ	T1.3
*_PROPN the_DET *_ADJ	Z1mf Z3fnc
*_PROPN the_DET *_ADJ Dock_NOUN	Z2
*_PROPN time_NOUN	T1.3
*_PROPN upon_ADP *_PROPN	Z2
*_PROPN {ADJ/INTJ} Art_NOUN College_NOUN	Z3c
*_PROPN {ADJ/INTJ} Bridge_NOUN	Z2
*_PROPN {ADJ/INTJ} Centre_NOUN	Z2c Z3c
*_PROPN {ADJ/INTJ} Green_NOUN	Z2
*_PROPN {ADJ/INTJ} Road_NOUN	Z2
*_PROPN {ADJ/INTJ} School_NOUN	Z3c
*_SYM Lapillus_*	L2
*_SYM grade*_NOUN	S7.1 A4.1
*_SYM level_NOUN grade*_NOUN	P1/A5.1
*_SYM level_NOUN syllabus*_NOUN	P1
*_SYM reg_NOUN	T3/M3
*_SYM registered_*	M3
*_SYM registration_NOUN	M3/T3
*_VERB *_DET *_NOUN in_ADV	B2-
*_VERB *_DET bit_NOUN	X8+
*_VERB *_DET hair_NOUN done_VERB	B4
*_VERB *_DET hands_NOUN full_ADJ	A1.1.1/N5+
*_VERB *_DET lot_NOUN	L1-
*_VERB *_DET nose*_NOUN pushed_VERB out_ADV	E4.1-
*_VERB *_DET own_DET {ADJ/INTJ} thing_NOUN	S5-
*_VERB *_DET own_DET {ADJ/INTJ} way*_NOUN	S7.1+
*_VERB *_DET two-penneth_* say_NOUN	Q2.1
*_VERB *_DET {ADJ/INTJ} best_ADJ	X8+
*_VERB *_DET {ADJ/INTJ} head*_NOUN screwed_VERB on_ADV	S1.2.6+
*_VERB *_DET {ADJ/INTJ} head_NOUN in_ADV	E4.1-
*_VERB *_DET {ADJ/INTJ} say_NOUN	Q2.1
*_VERB *_PRON	A5.4+
*_VERB *_PRON an_DET injustice_NOUN	S1.2.3-
*_VERB *_PRON the_DET world_NOUN of_ADP good_ADJ	S8++
*_VERB a*_DET {ADJ/INTJ} inch_NOUN	S7.1+
*_VERB a_* lot_* going_VERB for_ADP	A5.1+
*_VERB a_* lot_* going_VERB for_ADP	A5.1+
*_VERB a_DET bite_NOUN to_PART eat_VERB	F1
*_VERB a_DET good_ADJ head_NOUN on_ADP *_DET shoulders_NOUN	X9.1+
*_VERB a_DET great_ADJ old_ADJ time_NOUN	E4.1+
*_VERB a_DET hand_NOUN in_ADP	S1.1.3+
*_VERB a_DET joke_NOUN	E4.1+
*_VERB a_DET thing_NOUN about_ADP	E2+ E6-
*_VERB a_DET {ADJ/INTJ} ball_NOUN	E4.1+
*_VERB a_DET {ADJ/INTJ} chip_NOUN on_ADP *_DET shoulder*_NOUN	E3-
*_VERB a_DET {ADJ/INTJ} go_NOUN	X8+ Q2.2
*_VERB a_DET {ADJ/INTJ} read_NOUN	Q4.1
*_VERB a_DET {ADJ/INTJ} runner_NOUN	M1
*_VERB a_DET {ADJ/INTJ} screw_NOUN loose_ADJ	S1.2.6- B2-/X1
*_VERB a_DET {ADJ/INTJ} shot_NOUN at_ADP	X8+
*_VERB a_DET {ADJ/INTJ} whale_NOUN of_ADP a_DET time_NOUN	E4.1+
*_VERB a_DET {ADJ} chat_NOUN	Q2.1
*_VERB a_DET {ADJ} gossip_NOUN	Q2.1
*_VERB a_DET {ADJ} talk_NOUN	Q2.1
*_VERB a_DET {ADJ} word_NOUN	Q2.1
*_VERB a_DET {ADV/ADJ/INTJ} chance_NOUN	A7+
*_VERB a_DET {ADV/ADJ/INTJ} hard_ADJ time_NOUN of_ADP it_PRON	A12-
*_VERB a_DET {ADV/ADJ/INTJ} hold_NOUN on_ADP	S7.1+
*_VERB a_DET {ADV/ADJ/INTJ} scream_NOUN	E4.1+
*_VERB a_DET {ADV} good_ADJ run_NOUN	L1+/T1.3+
*_VERB a_PRON bit_PRON off_*	S1.2.4- B2-
*_VERB about_ADV to_PART	T1.1.3
*_VERB all_ADV for_ADP	E2+
*_VERB back_ADV	M6
*_VERB beyond_ADP *_PRON	X2.5-
*_VERB down_ADP the_DET {ADJ/INTJ} road_NOUN	T3/N5.2+ T2++
*_VERB got_* in_ADP {DET} mind_NOUN	X7+ X2.1
*_VERB got_VERB left_ADJ	N5.2+
*_VERB in_ADP {DET} mind_NOUN	X7+ X2.1
*_VERB it_PRON off_ADV	S3.2/B1
*_VERB kids_NOUN	S4
*_VERB like_ADP a_DET {ADJ/INTJ} rock_NOUN	S8+
*_VERB n't_PART a_DET hope_NOUN in_ADP hell_NOUN	A7---
*_VERB n't_PART a_DET {ADJ/INTJ} clue_NOUN	X2.2-
*_VERB n't_PART anything_PRON	A11.1-
*_VERB n't_PART care_VERB a_DET tuppeny_ADJ cuss_NOUN	E6+
*_VERB n't_PART cut_VERB any_DET {ADJ/INTJ} ice_NOUN	X9.2-
*_VERB n't_PART everything_PRON	A11.1-
*_VERB n't_PART give_VERB a_DET {ADJ/INTJ} stuff_NOUN	X5.2-
*_VERB n't_PART got_VERB a_DET chance_NOUN in_ADP a_DET million_NUM	A7---
*_VERB n't_PART got_VERB a_DET hope_NOUN in_ADP hell_NOUN	A7---
*_VERB n't_PART got_VERB the_DET {ADJ/INTJ} heart_NOUN	S1.2.3-
*_VERB n't_PART have_VERB a_DET {ADJ/INTJ} clue_NOUN	X2.2- X9.1-
*_VERB n't_PART speak_VERB a_DET {ADJ/INTJ} word_NOUN of_ADP	Q3/X2.2-
*_VERB n't_PART stand_VERB an_DET earthly_ADJ	A7---
*_VERB n't_PART the_DET foggiest_ADJ	X2.2-
*_VERB n't_PART {ADJ/INTJ} know_VERB {PRON/Np} from_ADP Adam_PROPN	X2.2-
*_VERB n't_PART {ADJ/INTJ} know_VERB {PRON/Np} from_ADP a_DET hole_NOUN in_ADP the_DET ground_NOUN	X2.2-
*_VERB n't_PART {ADV/ADJ} look_VERB anywhere_ADV {ADJ} near_ADV	A6.1-
*_VERB n't_PART {ADV/ADJ} matter_VERB	A11.1-
*_VERB n't_PART {ADV} agree_VERB with_ADP	E2- A6.1-
*_VERB n't_PART {ADV} for_ADP	E2-
*_VERB n't_PART {ADV} got_VERB a_DET {ADJ/INTJ} clue_NOUN	X2.2- X9.1-
*_VERB no_DET choice_NOUN {CS/TO}	S6+
*_VERB not_PART a_DET {ADJ/INTJ} clue_NOUN	X2.2-
*_VERB not_PART much_DET of_ADP a_DET	X9.1-
*_VERB not_PART stand_VERB a_DET hope_NOUN in_ADP hell_NOUN 's_PART chance_NOUN	A7-
*_VERB not_PART {ADJ/INTJ} on_ADV	G2.2- A7- S1.2.4-
*_VERB not_PART {ADV/ADJ/INTJ} mind_VERB	E6-
*_VERB not_PART {ADV} care_VERB for_ADP	E2-
*_VERB not_PART {ADV} care_VERB to_PART	X5.2-
*_VERB not_PART {ADV} clear_*	X2.5- A10-
*_VERB not_PART {ADV} particular_ADJ	E2-
*_VERB off_ADV	B2-/I3.1- I3.1- M1
*_VERB off_ADV to_ADP	M1
*_VERB on_ADP *_DET {ADJ/INTJ} soap_NOUN box*_NOUN	G1.2
*_VERB on_ADV about_ADV	Q2.1
*_VERB out_ADV to_PART	X7+
*_VERB out_ADV with_ADP	K1
*_VERB over_ADV	T2- M1 M6
*_VERB somebody_PRON	A11.1+
*_VERB something_PRON going_VERB for_ADP	A5.1+
*_VERB something_PRON to_PART do_VERB with_ADP	A2.2 S1.1.3+
*_VERB the_DET case_NOUN	A5.2+
*_VERB the_DET dishes_NOUN	B4
*_VERB the_DET edge_NOUN	S7.1+
*_VERB the_DET matter_NOUN	A5.1- B2-
*_VERB the_DET pots_NOUN	B4
*_VERB the_DET rounds_NOUN	N6+
*_VERB the_DET time_NOUN of_ADP *_DET life_NOUN	E4.1+
*_VERB the_DET time_NOUN of_ADP *_DET lives_NOUN	E4.1+
*_VERB the_DET wheat_NOUN from_ADP the_DET chaff_NOUN	A11.1+/A2.1
*_VERB the_DET {ADJ/INTJ/Np} books_NOUN	I2.1/I1.1
*_VERB the_DET {ADJ/INTJ} dirty_ADJ	G2.2-
*_VERB the_DET {ADJ/INTJ} rug_NOUN pulled_VERB out_ADV from_ADP under_ADP *_DET {ADJ/INTJ} feet_NOUN	S7.1-
*_VERB the_DET {ADV/ADJ/INTJ} last_ADJ {ADJ/INTJ} word_NOUN	S7.1+
*_VERB time_NOUN	G2.1
*_VERB two_NUM left_ADJ feet_NOUN	X9.1-/K5.1
*_VERB up_* for_*	G2.1- S1.1.4
*_VERB up_* on_ADP	X9.1+
*_VERB up_* to_*	A1.1.1 X9.1+
*_VERB words_NOUN with_ADP	Q2.2
*_VERB {ADJ/INTJ} justice_NOUN to_ADP	A1.2+
*_VERB {ADJ/INTJ} miles_NOUN away_ADV	N3.3+ X5.1-
*_VERB {ADJ/INTJ} put_VERB upon_ADV	S7.1-
*_VERB {ADV/ADJ/DET/Np} say_NOUN	S7.1+
*_VERB {ADV/ADJ/INTJ} nothing_PRON for_ADP	E2-
*_VERB {ADV/PART} prepared_VERB to_PART	X5.2+
*_VERB {ADV} after_*	X7+
*_VERB {ADV} against_*	E2-
*_VERB {ADV} everything_PRON going_VERB for_ADP *_PRON	S8+
*_VERB {ADV} got_VERB {ADV} to_PART	S6+
*_VERB {ADV} in_ADV on_ADP	S1.1.3+
*_VERB {ADV} into_ADP	E2+
*_VERB {ADV} much_DET of_ADP a*_DET	A6.1+
*_VERB {ADV} no_DET idea_NOUN	X2.2- X9.1-
*_VERB {ADV} nothing_PRON for_ADP	E2-
*_VERB {ADV} nothing_PRON on_ADP	A5.1--
*_VERB {ADV} nothing_PRON to_ADP it_PRON	A12+
*_VERB {ADV} on_ADP hand_NOUN	N3.3-
*_VERB {ADV} past_ADP it_PRON	T3+
*_VERB {ADV} prepared_* {ADV} to_PART	X5.2+
*_VERB {ADV} up_ADV	T2- M6 A5.1-
*_VERB {ADV} up_ADV with_ADP	X2.2+
*_VERB {ADV} without_*	A9-
*_VERB {AT1} party_NOUN to_ADP	S1.1.3+
*_VERB {DET} teeth_NOUN out_ADV	B3
*_VERB {DET} tooth_NOUN out_ADV	B3
*_VERB {INTJ/ADJ/DET} truck_NOUN with_ADP	S1.1.3-
*_VERB {PART} a_DET {ADJ/INTJ} clue_NOUN	X2.2+
*_VERB {PRON/ADV/DET} to_PART do_VERB with_ADP	A2.2 S1.1.1
*_VERB {PRON/ADV/Np} around_ADV	S1.1.1
*_VERB {PRON/ADV/Np} good_ADJ	S8+
*_VERB {PRON/ADV/Np} in_ADV	L1- E3- A1.1.2 E6-
*_VERB {PRON/ADV/Np} in_ADV	B2- A1.1.2 E3-
*_VERB {PRON/ADV/Np} off_ADV for_ADP	A9+
*_VERB {PRON/ADV/Np} out_ADV	M2
*_VERB {PRON/ADV/Np} over_ADV	S1.1.1
*_VERB {PRON/ADV/Np} over_ADV	S1.1.1
*_VERB {PRON/ADV/Np} round_ADP *_DET little_ADJ finger*_NOUN	S7.1+
*_VERB {PRON/ADV/Np} up_ADV	O4.2+/A2.1
*_VERB {PRON/ADV/Np} word_* perfect_*	A5.3+
*_VERB {PRON/DET/Np} good_*	S8+
*_VERB {PRON/Np} a_DET good_ADJ turn_NOUN	S8+
*_VERB {PRON/Np} a_DET {ADV/ADJ/INTJ} favour_NOUN	S8+ Z4
*_VERB {PRON/Np} good_ADV	S8+
*_VERB {PRON/Np} on_ADV	A5.2-
*_VERB {PRON/Np} out_ADP of_ADP	A9-
*_VERB {PRON/Np} out_ADV	C1
*_VERB {PRON/Np} tied_VERB up_ADV	A1.7+ N5.1+/A9+
*_VERB {VERB/PART} the_DET {ADJ/INTJ} nerve_NOUN	E5+
*_VERB {VERB} in_ADP mind_NOUN for_ADP	X7+
*_VERB {got} *_DET head*_NOUN buried_VERB in_ADP	X5.1+
*_VERB {got} it_PRON made_VERB	X9.2+
*al_ADJ nerve*_NOUN	B1
*al_ADJ passage*_NOUN	B1
*ial_ADJ Way_NOUN	Z2
*ing_NOUN association*_NOUN	Df/S5+c
*ing_NOUN communities_NOUN	Df/S5+
*ing_NOUN community_NOUN	Df/S5+c
*ing_NOUN job*_*	Df/I3.1
*ing_NOUN machine*_NOUN	Df/O2
*ing_NOUN programme*_NOUN	Df/X7+ Df/Q4.3c
*lbs_NOUN *_NUM	N3.5
*ology_NOUN ward*_NOUN	B3/H2c
*room_NOUN floor*_NOUN	H2
*room_NOUN furniture_NOUN	H5
*sh_ADJ language_NOUN channel*_NOUN	Q4.3/Q3
0800_NUM number*_NOUN	Q1.3/I1.3-
1/2_NUM an_DET hour_NOUN	T1.3
10_NUM pin_NOUN bowling_NOUN	K5.2
11+_X exam*_NOUN	P1
11_NUM aside*_*	K5.1
11_NUM plus*_*	P1
11th_ADJ hour_NOUN	T4+
12_NUM inch_NOUN single*_NOUN	K3
12_NUM string_NOUN Yamaha*_NOUN	Z3
2001_NUM Odyssey_NOUN	Z3c
24_NUM hours_NOUN a_DET day_NOUN	T2++
2D_* piece*_NOUN	O4.4/O2
2_ADJ *_PROPN	T1.2
2_NUM D_SYM piece*_NOUN	O4.4/O2
2orc*_* {PRON/ADV/Np} down_ADP *_DET {ADJ/INTJ} throat*_NOUN	S7.1+
3D_* piece*_NOUN	O4.4/O2
3_NUM D_SYM	O4.4
3_NUM D_SYM piece*_NOUN	O4.4/O2
3_NUM piece_NOUN suite*_NOUN	H5
50_NUM 50_NUM	N5 A7
5_NUM aside*_*	K5.1
5_NUM star_NOUN	A5.1+
6th_ADJ former*_NOUN	P1/S2mf
7_NUM &_* C_SYM	Z3c
7_NUM &amp;_* C_SYM	Z3c
9_NUM till_ADP 5_NUM	T1.3
A*_X *_PROPN Bye_* Pass_NOUN	Z2
A*_X *_PROPN Bypass_NOUN	Z2
A.N._* Other_*	S2mf
A4_X size*_NOUN	N3.6
AC_* Milan_PROPN	Z3c
AC_NOUN DC_NOUN	Z3c
AIDS_NOUN clinic_NOUN	B3/H1
AIDS_NOUN sufferer_NOUN	B2-/S2mf
AIDS_NOUN test_NOUN	B3
AIDS_NOUN victim_NOUN	B2-/S2mf
AO_* level*_NOUN	P1
ASCII_NOUN file*_NOUN	Y2
AS_SCONJ Four_NUM Hundred_NUM	Z3
A_* &_* N_*	Z3c
A_* &amp;_* N_*	Z3c
A_* '_PUNCT Level*_NOUN	P1
A_* Team_NOUN	Z3c
A_* level*_NOUN	P1
A_* road*_NOUN	M3
A_SYM Care_NOUN	Z3c
A_SYM Care_NOUN Trust_NOUN	Z3c
A_SYM Plus_*	Z3c
A_SYM to_ADP Z_SYM	Z3
Abbey_* National_*	Z3c
Abbey_NOUN Barnet_PROPN	Z2
Abbot_* of_ADP *_PROPN	Z1m
Aberconwy_* House_*	Z2
Abide_VERB With_ADP Me_PRON	Z3
Absolutely_ADV Fabulous_ADJ	Z3c
Abu_PROPN Dhabi_PROPN	Z2
Academy_NOUN Award_NOUN	A5.1+/K1
Accident_NOUN and_CCONJ Emergency_NOUN Department_NOUN	B3
Accord_* Retail_* Division_NOUN	Z3c
Acres_NOUN Hill_NOUN School_NOUN	Z3c
Action_* Aid_*	Z3c
Acts_NOUN of_ADP the_DET Apostles_NOUN	S9/Q1.2
Adam_PROPN 's_PART apple_NOUN	B1
Additional_ADJ Registrar*_NOUN of_ADP Marriages_NOUN	G1.1/S2mf
Adjutant_NOUN General_NOUN	G3/S7.1+
Adrian_PROPN Mole_PROPN	Z3 Z1m
Advanced_ADJ Level_NOUN	P1
Advent_NOUN Sunday_PROPN	S9/T1.3
Advent_NOUN calendar_NOUN	T1/Q1.2
Aer_* Lingus_*	Z3c
African_ADJ Block_NOUN	Z2c
African_ADJ head*_NOUN	O2
Afro_ADJ Caribbean_ADJ National_ADJ Arts_NOUN Centre_NOUN	Z3c
Afro_ADJ Carribean*_*	Z2 Z2/S2mf
Age_* Concern_*	Z3c
Agency_NOUN for_ADP International_ADJ Development_NOUN	G1.1/S8+
Agenda_NOUN Twenty_NUM One_NUM	Z3c
Air_* France_*	Z3c
Air_* Viva_PROPN	Z3c
Air_NOUN Corps_NOUN	Z3c
Air_NOUN Force*_NOUN	G3/M5c
Air_NOUN India_PROPN	Z3c
Air_NOUN Training_NOUN Corps_NOUN	Z3c
Al_X Qaeda_X	G1.2/S5 S9/S5
Aladdin_PROPN 's_PART {ADJ} Cave_NOUN	Z3c Z2
Albany_PROPN Life_NOUN	Z3c
Albion_PROPN Motors_NOUN	Z3c
Alcoholics_* Anonymous_*	Z3c
Alex_PROPN Neale_PROPN	Z3c Z1m
Alice_* band_NOUN	B5
Alice_PROPN Springs_NOUN	Z2
Alice_PROPN in_ADP Wonderland_PROPN	Z3
All_DET Bran_NOUN	Z3
All_DET Creatures_NOUN Great_ADJ and_CCONJ Small_ADJ	Z3c
All_DET Hallows_NOUN	Z3c
All_DET Hallows_NOUN '_PART Day_NOUN	S9/T1.3
All_DET Saints_NOUN '_PART Day_NOUN	S9/T1.3
All_DET Saints_NOUN Hospital_NOUN	Z3c
Allen_PROPN key*_NOUN	O2
Alleyn_PROPN {ADJ/INTJ} House_NOUN	Z2 Z3c
Allied_* Carpets_NOUN	Z3c
Allied_* Steel_NOUN	Z3c
Allied_ADJ Domecq_PROPN	Z3c
Allied_ADJ Steeple_NOUN Wire_NOUN	Z3c
Allied_PROPN Dunbar_PROPN	Z3c
Allied_PROPN Lyons_PROPN	Z3c
Along_ADV Came_VERB the_DET Spider_NOUN	Z3
Alpha_* Care_NOUN	Z3c
Alpha_PROPN Romeo_PROPN	Z3c
Alton_PROPN Towers_PROPN	Z2
Alzheimer_PROPN 's_PART disease_NOUN	B2-
Amalgamation_NOUN Ball_NOUN	K1
Ambrosian_ADJ chant*_NOUN	K2/S9
American_* Express_NOUN	Z3c
American_* Press_NOUN Institute_NOUN	Z3/Q4.2
American_ADJ English_NOUN	Q3
American_ADJ Indian_ADJ	Z2/S2mf
American_ADJ Samoa_PROPN	Z2
American_ADJ Spanish_ADJ	Q3
American_ADJ Werewolf_NOUN	Z3
American_ADJ football_NOUN	K5.1
American_ADJ style_NOUN	Z2
Amersham_PROPN International_ADJ	Z3c
Amersham_PROPN and_CCONJ Wycombe_PROPN College_NOUN	Z3c
Amnesty_NOUN International_ADJ	Z3c
An_DET American_ADJ Adventure_NOUN	Z3c
An_DET Inspector_PROPN Calls_VERB	Z3
Andaman_NOUN Islander*_NOUN	Z2/S2mf
Andersen_PROPN Consulting_NOUN	Z3c
Anderson_PROPN 's_PART Country_NOUN	Z3c
Andrew_PROPN {ADJ/INTJ} Charles_PROPN	Z3c Z1m
Anglia_PROPN Windows_NOUN	Z3c
Anglican_ADJ chant*_NOUN	K2/S9
Angling_* Times_*	Z3c
Anglo_* Saxon*_*	T1.1.1 Z2 Z2/S2mf
Anglo_NOUN Irish_ADJ	Z2
Animal_NOUN Liberation_NOUN Front_NOUN	Z3c
Animal_NOUN Rescue*_NOUN	Z3c L2/S8+
Annie_PROPN Get_VERB Your_DET Gun_NOUN	Z3c
Anno_ADV Domini_ADV	T1.3
Antarctic_PROPN Circle_NOUN	M7
Antarctic_PROPN Ocean_PROPN	M7
Antique_* Worlds_*	Z3c
Antiques_* World_*	Z3c
Antiques_NOUN Roadshow_NOUN	Z3c
Apex_NOUN ticket*_NOUN	M5/Q1.2 M3/Q1.2
Appalachian_NOUN Mountains_NOUN	M7 Z2
Applied_ADJ Physics_NOUN	Y2/P1
Approved_ADJ Training_NOUN Organization_NOUN	P1/S5+c
April_PROPN Fool_NOUN 's_PART Day*_NOUN	T1.3/E4.1+
April_PROPN Fools_NOUN '_PART Day_NOUN	T1.3
April_PROPN in_ADP Paris_PROPN	Z3
Arab_* population*_NOUN	Z2/S5+c
Arab_ADJ world_NOUN	Z2
Arabica_* beans_NOUN	F1 A4.1
Arborio_* rice_NOUN	F1
Archbishop_NOUN of_ADP *_PROPN	Z1mf
Arctic_* Circle_NOUN	Z2
Ark_* Royal_*	Z3fn
Army_NOUN *_ADJ Corps_NOUN	Z3c
Army_NOUN *_NOUN Corps_NOUN	Z3c
Army_NOUN Apprentice_NOUN College*_NOUN	G3/P1c
Army_NOUN Legal_ADJ Services_NOUN	Z3
Army_NOUN Training_NOUN Regiment_NOUN	Z3c
Army_NOUN and_CCONJ Navy_NOUN	Z3c
Arnold_PROPN Clarkes_PROPN	Z3c
Arremanches_PROPN D-Day_NOUN Museum_NOUN	Z3c
Arsenic_NOUN and_CCONJ Old_ADJ Lace_NOUN	Z3
Art*_NOUN student_NOUN	C1/P1/S2mf
Art_NOUN Deco_*	C1
Art_NOUN Nouveau_*	C1
Arts_NOUN Council_NOUN	C1/S5+
Ascension_* Islander*_NOUN	Z2/S2mf
Ascension_NOUN Day_NOUN	T1.3/S9
Ash_PROPN Wednesday_PROPN	S9/T1.3
Assembly_NOUN Hall*_NOUN	H2 H1
Associate_ADJ Teacher_NOUN Programme_NOUN	P1
Associate_ADJ Teacher_NOUN programme_NOUN	P1
Associated_* British_ADJ Chambers_NOUN of_ADP Commerce_NOUN	Z3c
Association_NOUN of_ADP Chief_ADJ Police_NOUN Officers_NOUN	Z3c
Aston_PROPN Martin_PROPN	Z3c
Aston_PROPN NT_* Peerless_*	Z3
Aston_PROPN New_ADJ Town_NOUN	Z2
Aston_PROPN Villa_NOUN	Z3c
Aston_PROPN Villa_NOUN Football_NOUN Club_NOUN	Z3c
Aston_PROPN Villa_NOUN Leisure_NOUN Centre_NOUN	Z3c
Atanas_PROPN Semerdzhiev_PROPN	Z1m
Atkinson_PROPN Morley_PROPN Hospital_NOUN	Z3c
Atlantic_PROPN Walk_NOUN	Z2
Attorney_NOUN General_ADJ	S7.1+/S2mf
Au_NOUN Pair_NOUN America_PROPN	Z3c
Audi_PROPN 100_NUM Coupe_*	Z3fn
Aunt_PROPN *_PROPN	Z1f
Auntie_PROPN *_PROPN	Z1f
Aunty_PROPN *_PROPN	Z1f
Austin_PROPN 7_NUM	Z3fn
Austin_PROPN A35_*	Z3fn
Austin_PROPN A40_*	Z3fn
Austin_PROPN Reed_PROPN	Z3c
Australian_ADJ Doors_NOUN	Z3
Australian_ADJ Open_*	Z3c
Australian_ADJ Rules_NOUN Football_NOUN	K5.1
Austrian_ADJ blind*_NOUN	H5
Authorit*_NOUN for_ADP Marriage*_NOUN	S4/Q1.2
Authorit*_NOUN for_ADP Marriage*_NOUN without_ADP Licence_NOUN	S4/Q1.2
Auto_* Car_*	Z3c
Auto_* Express_*	Z3c
Auto_* Trader_*	Z3c
Aya_PROPN Napa_PROPN	Z2
B.Tech._NOUN national*_*	P1
B._* Tec_NOUN	P1
BA_NOUN honours_NOUN	P1
BB_* gun*_NOUN	G3
BMW_PROPN 320_NUM	Z3
BMW_PROPN Seven_NUM Thirty_NUM	Z3
BMX_* bike*_NOUN	K6 M3
BMX_* rallying_NOUN	K5.1/M3
BM_PROPN Coatings_NOUN	Z3c
BSA_PROPN Metal_NOUN Work_NOUN	Z3c
BTEC_NOUN National*_*	P1
BTec_PROPN First_ADJ Diploma_NOUN	P1
B_* &_* Q_*	Z3c
B_* &amp;_* B_*	H4
B_* &amp;_* Q_*	Z3c
B_* Tec_* First_ADJ Diploma*_NOUN	P1
B_* and_CCONJ Q_*	Z3c
B_* and_CCONJ Q_* department_NOUN store*_NOUN	Z3c
B_* road*_NOUN	M7
B_* status_NOUN	A9/S7.1
Babe_NOUN Ruth_PROPN	Z1mf
Babson_PROPN College_NOUN	Z3c/P1
Baby_* Bio_*	Z3
Baby_NOUN That_DET 's_VERB Really_ADV Free_ADJ	Z3
Bachelor*_NOUN of_ADP Arts_NOUN	P1mfn
Bachelor*_NOUN of_ADP Education_NOUN	P1mfn
Back_ADJ Line_NOUN	Z2
Bailey_PROPN bridge*_NOUN	H1
Balfour_PROPN {ADJ/INTJ} Beatty_PROPN	Z3c
Ban_VERB the_DET Bomb_NOUN	G3-
Bang_PROPN and_CCONJ Olufsun_PROPN	Z3c
Bank_NOUN Holiday_NOUN *_PROPN	T1.3/K1
